prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
401.4,,6:41.40,0,NOVATI Davide,2004,AM,CUS INSUBRIA VARESE COMO,2 se- 1,Chiari,2020-08-09,https://www.fidal.it/atleta/NOVATI-Davide/dquRk5OjbWg%3D,https://www.fidal.it/societa/CUS-INSUBRIA-VARESE-COMO/VA123
401.72,,6:41.72,0,NANNI Gianluca,2003,AM,RCF ROMA SUD,10 se- 2,Modena,2020-10-17,https://www.fidal.it/atleta/NANNI-Gianluca/f6yRk5alb2k%3D,https://www.fidal.it/societa/RCF-ROMA-SUD/RS195
402.34000000000003,,6:42.34,0,STORANI Leonardo,2004,AM,ATL. AVIS MACERATA,11 se- 2,Modena,2020-10-17,https://www.fidal.it/atleta/STORANI-Leonardo/e6uRkpSka2k%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
403.08,,6:43.08,0,FABRI Alessio,2004,AM,RCF ROMA SUD,3 su- 1,Rieti,2020-10-04,https://www.fidal.it/atleta/FABRI-Alessio/f62Rkpanamk%3D,https://www.fidal.it/societa/RCF-ROMA-SUD/RS195
403.21,,6:43.21,0,FABRI Alessio,2004,AM,RCF ROMA SUD,2 su- 1,Roma,2020-09-06,https://www.fidal.it/atleta/FABRI-Alessio/f62Rkpanamk%3D,https://www.fidal.it/societa/RCF-ROMA-SUD/RS195
403.59000000000003,,6:43.59,0,CURCI Emanuele,2003,AM,RCF ROMA SUD,3 su- 1,Roma,2020-10-11,https://www.fidal.it/atleta/CURCI-Emanuele/f6yRlJmmcGc%3D,https://www.fidal.it/societa/RCF-ROMA-SUD/RS195
404.18,,6:44.18,0,BONA Alvise,2004,AM,VITTORIO ATLETICA,4 su- 1,Mestre,2020-09-05,https://www.fidal.it/atleta/BONA-Alvise/eKyRk5SmcGg%3D,https://www.fidal.it/societa/VITTORIO-ATLETICA/TV409
404.56,,6:44.56,0,RIZZINI Andrea,2003,AM,ATL. RODENGO SAIANO MICO,6 se- 1,Mariano Comense,2020-09-27,https://www.fidal.it/atleta/RIZZINI-Andrea/dqqRl5qnbmk%3D,https://www.fidal.it/societa/ATL--RODENGO-SAIANO-MICO/BS319
405.78,,6:45.78,0,NDIAYE Saliou,2003,AM,TEAM-A LOMBARDIA,4 se- 2,Mariano Comense,2020-09-27,https://www.fidal.it/atleta/NDIAYE-Saliou/dq2RlZiiamk%3D,https://www.fidal.it/societa/TEAM-A-LOMBARDIA/MI774
408.19,,6:48.19,0,DELL'ANDREA Filippo,2003,AM,ATHLETIC CLUB FIREX BELLUNO,5 su- 1,Mestre,2020-09-05,https://www.fidal.it/atleta/DELL-ANDREA-Filippo/eKmRlJeicGk%3D,https://www.fidal.it/societa/ATHLETIC-CLUB-FIREX-BELLUNO/BL009
