punteggio,prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
308,23.68,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
304,23.45,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,6 su- 1,Agordo,2023-06-24,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
304,23.43,ANDREAZZA Manuel,2004,CM,ANA ATL.FELTRE,10 se- 1,Valesella,2018-05-05,https://www.fidal.it/atleta/ANDREAZZA-Manuel/eKmRlJifa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
303,23.34,VELLO Michele,1997,CM,ANA ATL.FELTRE,12 su- 1,Villorba,2012-05-26,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
299,23.04,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,3 su- 1,Alpago,2022-06-18,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
296,22.84,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,3 su- 1,Mel,2022-06-22,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
296,22.86,BONAN Marco,2000,CM,ANA ATL.FELTRE,12 se- 1,Conegliano,2014-09-14,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
290,22.44,PICCOLOTTO Yuri,1996,CM,ANA ATL.FELTRE,31 su- 1,Rovigo,2010-06-05,https://www.fidal.it/atleta/PICCOLOTTO-Yuri/eKmRlJSfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
284,16.76,PAULETTI Alice,1995,AF,ANA ATL.FELTRE,15 su- 1,Vicenza,2011-05-22,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
282,21.85,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,15 se- 2,Rosa,2012-06-17,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
280,21.71,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,34 su- 1,Rovigo,2010-06-05,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
277,21.48,PAGNUSSAT Andrea,1995,CM,ANA ATL.FELTRE,7 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/PAGNUSSAT-Andrea/eKmRlJShbmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
275,21.32,COSTA Edgard,1999,CM,ANA ATL.FELTRE,15 se- 1,Rossano Veneto,2013-06-15,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
275,21.32,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,14 se- 1,Rossano Veneto,2013-06-15,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
272,21.1,PERCO Emilio,1994,CM,ANA ATL.FELTRE,5 se- 1,Belluno,2008-10-04,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
266,20.68,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,8 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
265,20.65,STACH Nicola,1998,CM,ANA ATL.FELTRE,3 se- 1,Feltre,2012-05-20,https://www.fidal.it/atleta/STACH-Nicola/eKmRlJKob2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
262,20.42,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,6 se- 1,Belluno,2008-10-04,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
261,20.32,COSTA Edgard,1999,CM,ANA ATL.FELTRE,9 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
260,20.27,TIREL Enrico,1993,CM,ANA ATL.FELTRE,1 su- 1,Longarone,2007-05-19,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
258,20.1,VELLO Michele,1997,CM,ANA ATL.FELTRE,7 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
258,20.1,ZANELLA Ares,1994,CM,ANA ATL.FELTRE,30 su- 1,Verona,2008-06-01,https://www.fidal.it/atleta/ZANELLA-Ares/eKmRlJShb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
256,19.95,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,8 se- 1,Feltre,2011-06-01,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
254,19.8,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,5 se- 1,Feltre,2012-08-23,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
247,19.34,COLLE Nicola,1996,CM,ANA ATL.FELTRE,9 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
240,18.86,ZABOT Julian,2002,CM,ANA ATL.FELTRE,9 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
239,18.73,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,17 su- 1,Villorba,2012-05-26,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
235,18.49,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,5 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
229,18.05,GRIS Matteo,2002,CM,ANA ATL.FELTRE,11 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
228,18.0,DOGLIONI Giorgio,1996,CM,ANA ATL.FELTRE,5 su- 1,Belluno,2010-05-08,https://www.fidal.it/atleta/DOGLIONI-Giorgio/eKmRlJSgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
228,17.94,ANDREAZZA Manuel,2004,CM,ANA ATL.FELTRE,16 su- 1,Majano,2018-09-08,https://www.fidal.it/atleta/ANDREAZZA-Manuel/eKmRlJifa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
219,17.31,ZANNIN Giacomo,1996,CM,ANA ATL.FELTRE,17 su- 1,Majano,2010-09-04,https://www.fidal.it/atleta/ZANNIN-Giacomo/eKmRlJSla2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
215,17.01,PIZZOLOTTO Edoardo,1996,CM,ANA ATL.FELTRE,8 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/PIZZOLOTTO-Edoardo/eKmRlJOnb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
214,16.94,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,11 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
213,16.87,SIRAGNA Lorenzo,2001,CM,ANA ATL.FELTRE,7 se- 1,Feltre,2016-04-02,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
204,16.22,CAPRETTA Francesco,2002,CM,ANA ATL.FELTRE,20 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/CAPRETTA-Francesco/eKmRlJagcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
198,15.83,BONAN Marco,2000,CM,ANA ATL.FELTRE,20 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
196,15.68,POSSAMAI Alberto,2003,CM,ANA ATL.FELTRE,15 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/POSSAMAI-Alberto/eKmRlJeka2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
195,15.58,GRIS Matteo,2002,CM,ANA ATL.FELTRE,6 su- 1,Agordo,2017-04-29,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
193,15.43,PIZZOLOTTO Edoardo,1996,CM,ANA ATL.FELTRE,12 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/PIZZOLOTTO-Edoardo/eKmRlJOnb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
189,15.17,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,6 su- 1,Alpago,2022-06-18,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
189,11.52,CESCATO Beatrice,1993,AF,ANA ATL.FELTRE,16 su- 1,Treviso,2010-04-18,https://www.fidal.it/atleta/CESCATO-Beatrice/eKmRlJOgb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
179,14.47,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,22 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
177,14.3,FERTONANI Nicolo',2002,CM,ANA ATL.FELTRE,23 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/FERTONANI-Nicolo-/eKmRlJefaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
162,13.24,FERTONANI Nicolo',2002,CM,ANA ATL.FELTRE,8 se- 1,Feltre,2016-04-02,https://www.fidal.it/atleta/FERTONANI-Nicolo-/eKmRlJefaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
151,12.44,MAHJOUBI Amir mattia,2000,CM,ANA ATL.FELTRE,22 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/MAHJOUBI-Amir-mattia/eKmRlJWoaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
148,9.26,DALLA ROSA Silvia,1993,AF,ANA ATL.FELTRE,18 su- 1,Rosa,2009-05-24,https://www.fidal.it/atleta/DALLA-ROSA-Silvia/eKmRlJKjaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
140,11.61,COLDEBELLA Diego,1997,CM,ANA ATL.FELTRE,13 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/COLDEBELLA-Diego/eKmRlJSicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
