prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
13:30.00,FIORELLI Federica,1978,SF,A.S. ROMA G.CASTELLO,9 su- 1,Caorle,2006-09-23,https://www.fidal.it/atleta/FIORELLI-Federica/f6iRkpWob2k%3D,https://www.fidal.it/societa/A-S--ROMA-G-CASTELLO/RS064
13:21.10,GARDA Elisabeth,1988,JF,UNIONE GIOVANE BIELLA,2 su- 1,Torino,2006-05-20,https://www.fidal.it/atleta/GARDA-Elisabeth/dKAAARk5ekcGo%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
13:18.77,NUCERA Sara,1979,SF,S.S. TRIONFO LIGURE,5 su- 1,Orvieto,2006-09-23,https://www.fidal.it/atleta/NUCERA-Sara/daiRkpOobmc%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
13:17.46,CACCIN Marica,1971,SF35,ASSINDUSTRIA SPORT PADOVA,11 su- 1,Busto Arsizio,2006-09-23,https://www.fidal.it/atleta/CACCIN-Marica/eKiRkpKncGM%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
13:16.09,SERRA Eleonora,1973,SF,ATLETICA ARCOBALENO SAVONA,1 se- 1,Genova,2006-09-17,https://www.fidal.it/atleta/SERRA-Eleonora/daiRk5Sfa2Y%3D,https://www.fidal.it/societa/ATLETICA-ARCOBALENO-SAVONA/SV070
13:15.91,FEULI Claudia,1990,AF,TIRRENO ATLETICA ALTO LAZIO,4 su- 1,Molfetta,2006-10-14,https://www.fidal.it/atleta/FEULI-Claudia/f6iRl5eoamo%3D,https://www.fidal.it/societa/TIRRENO-ATLETICA-ALTO-LAZIO/RM068
13:14.07,GARDA Elisabeth,1988,JF,UNIONE GIOVANE BIELLA,10 su- 1,Rieti,2006-07-21,https://www.fidal.it/atleta/GARDA-Elisabeth/dKAAARk5ekcGo%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
13:08.23,PERRINI Iolanda,1987,JF,ALTERATLETICA LOCOROTONDO,4 su- 1,Marano,2006-09-23,https://www.fidal.it/atleta/PERRINI-Iolanda/hKiSmZSla2M%3D,https://www.fidal.it/societa/ALTERATLETICA-LOCOROTONDO/BA089
13:07.94,BALDI Monica,1988,JF,A.S.D. POL. EUROPA CAPACI,11 su- 1,Pergine,2006-09-23,https://www.fidal.it/atleta/BALDI-Monica/h6iRlZSmamc%3D,https://www.fidal.it/societa/A-S-D--POL--EUROPA-CAPACI/PA335
13:05.80,ARCO Katia,1978,SF,VIOLETTACLUB,1 su- 1,Reggio Calabria,2006-05-20,https://www.fidal.it/atleta/ARCO-Katia/hqiRkpShaGk%3D,https://www.fidal.it/societa/VIOLETTACLUB/CZ234
13:03.95,SERAFINI Giada,1989,AF,MOLLIFICIO MODENESE CITTADELLA,3 su- 1,Molfetta,2006-10-14,https://www.fidal.it/atleta/SERAFINI-Giada/eqiRlZujamk%3D,https://www.fidal.it/societa/MOLLIFICIO-MODENESE-CITTADELLA/MO054
13:03.49,DI VARA Melania,1979,SF,PRO SESTO ATL.,10 su- 1,Pergine,2006-09-23,https://www.fidal.it/atleta/DI-VARA-Melania/dqiRkpiicWM%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
13:02.88,ARCO Katia,1978,SF,VIOLETTACLUB,3 su- 1,Matera,2006-07-26,https://www.fidal.it/atleta/ARCO-Katia/hqiRkpShaGk%3D,https://www.fidal.it/societa/VIOLETTACLUB/CZ234
13:02.54,SERRA Anna,1987,JF,FONDIARIA - SAI ATLETICA,8 su- 1,Arzignano,2006-10-14,https://www.fidal.it/atleta/SERRA-Anna/f6iRlZeocWo%3D,https://www.fidal.it/societa/FONDIARIA-SAI-ATLETICA/RM131
13:02.42,CAGLIANI Monica,1981,SF,ATL. LECCO-COLOMBO COSTRUZ.,1 su- 1,Rovellasca,2006-07-19,https://www.fidal.it/atleta/CAGLIANI-Monica/dquRkpWjbmc%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
13:00.13,CACCIN Marica,1971,SF35,ASSINDUSTRIA SPORT PADOVA,2 su- 1,Mestre,2006-06-15,https://www.fidal.it/atleta/CACCIN-Marica/eKiRkpKncGM%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PADOVA/PD140
12:58.85,GARDA Elisabeth,1988,JF,UNIONE GIOVANE BIELLA,5 su- 1,Alessandria,2006-06-23,https://www.fidal.it/atleta/GARDA-Elisabeth/dKAAARk5ekcGo%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
12:58.75,NATALI Francesca,1978,SF,ATL. SESTESE FEMMINILE,2 su- 1,Firenze,2006-09-30,https://www.fidal.it/atleta/NATALI-Francesca/faiRkpSgaWw%3D,https://www.fidal.it/societa/ATL--SESTESE-FEMMINILE/FI013
12:56.39,LOMUSCIO Roberta,1988,JF,A.S. OLIMPIA CLUB,9 su- 1,Rieti,2006-07-21,https://www.fidal.it/atleta/LOMUSCIO-Roberta/hKiSmZiib2g%3D,https://www.fidal.it/societa/A-S--OLIMPIA-CLUB/BA015
12:55.90,RADICE Chiara,1977,SF,O.S.A. SARONNO LIB.,7 su- 1,Milano,2006-06-24,https://www.fidal.it/atleta/RADICE-Chiara/dqiRkpajcGg%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
