punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,392.22,6:32.22,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,1 su- 1,Caorle,2016-04-09,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,397.92,6:37.92,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,2 su- 1,Vicenza,2016-04-30,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,365.82,6:05.82,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,4 se- 2,Rieti,2017-06-16,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,369.7,6:09.70,e,POLESANA Federico,1994,SM,ANA ATL.FELTRE,1 su- 1,Bovolone,2017-04-30,https://www.fidal.it/atleta/POLESANA-Federico/eKmRlJOoaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,371.5,6:11.50,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,1 su- 1,Vicenza,2017-05-13,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,377.62,6:17.62,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,4 su- 1,Bressanone,2017-06-04,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,384.25,6:24.25,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,3 su- 1,Bovolone,2017-04-30,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,388.91,6:28.91,e,BONAN Marco,2000,AM,ANA ATL.FELTRE,1 su- 1,Chiari,2017-09-30,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,370.34,6:10.34,e,BONAN Marco,2000,JM,ANA ATL.FELTRE,3 su- 1,San Biagio Di Callalta,2018-04-29,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,401.13,6:41.13,e,DE BARBA Mattia,2002,AM,ANA ATL.FELTRE,4 su- 1,Bovolone,2018-09-29,https://www.fidal.it/atleta/DE-BARBA-Mattia/eKmRlJSiamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,402.97,6:42.97,e,DE BARBA Mattia,2002,AM,ANA ATL.FELTRE,5 su- 1,Vicenza,2018-09-15,https://www.fidal.it/atleta/DE-BARBA-Mattia/eKmRlJSiamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,419.78,6:59.78,e,DE BARBA Mattia,2002,AM,ANA ATL.FELTRE,9 su- 1,San Biagio Di Callalta,2018-05-12,https://www.fidal.it/atleta/DE-BARBA-Mattia/eKmRlJSiamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,369.21,6:09.21,e,BONAN Marco,2000,JM,ANA ATL.FELTRE,3 su- 1,Firenze,2019-05-04,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,385.81,6:25.81,e,DE BARBA Mattia,2002,AM,ANA ATL.FELTRE,13 se- 2,Agropoli,2019-06-21,https://www.fidal.it/atleta/DE-BARBA-Mattia/eKmRlJSiamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,391.37,6:31.37,e,DE BARBA Mattia,2002,AM,ANA ATL.FELTRE,1 su- 1,Vicenza,2019-05-18,https://www.fidal.it/atleta/DE-BARBA-Mattia/eKmRlJSiamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,399.06,6:39.06,e,DE BARBA Mattia,2002,AM,ANA ATL.FELTRE,14 su- 1,Bressanone,2019-05-26,https://www.fidal.it/atleta/DE-BARBA-Mattia/eKmRlJSiamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,399.11,6:39.11,e,DE BARBA Mattia,2002,AM,ANA ATL.FELTRE,4 su- 1,Vittorio Veneto,2019-05-04,https://www.fidal.it/atleta/DE-BARBA-Mattia/eKmRlJSiamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
