prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
17.84,+1.2,17.84,e,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,1 su- 1,Boissano,2016-07-28,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
18.13,-0.4,18.13,e,FASCE Luciano,1960,SM55,A.S.D.  C.U.S. GENOVA,1 su- 1,Genova,2016-09-10,https://www.fidal.it/atleta/FASCE-Luciano/dayRkpKncGk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
18.37,+2.0,18.37,e,SPAGNOLI Giorgio,1961,SM55,EDERA ATL. FORLI,1 se- 2,Perth,2016-10-27,https://www.fidal.it/atleta/SPAGNOLI-Giorgio/eqiRlZanamU%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
18.92,-0.8,18.92,e,MASTROLORENZI Marco claudio,1960,SM55,ROMATLETICA FOOTWORKS,1 se- 1,L'aquila,2016-05-29,https://www.fidal.it/atleta/MASTROLORENZI-Marco-claudio/f6iRlZOob2Y%3D,https://www.fidal.it/societa/ROMATLETICA-FOOTWORKS/RM232
18.96,-0.8,18.96,e,ALESI Cesare,1961,SM55,COLLECTION ATLETICA SAMBENEDET,2 se- 1,L'aquila,2016-05-29,https://www.fidal.it/atleta/ALESI-Cesare/e6qRkpShaGU%3D,https://www.fidal.it/societa/COLLECTION-ATLETICA-SAMBENEDET/AP034
19.03,-0.1,19.03,e,SCALABRIN Stefano,1963,SM50,ATL. RIMINI NORD SANTARCANGELO,3 se- 2,L'aquila,2016-05-29,https://www.fidal.it/atleta/SCALABRIN-Stefano/erORkpOmbGM%3D,https://www.fidal.it/societa/ATL--RIMINI-NORD-SANTARCANGELO/RN273
19.66,-0.1,19.66,e,SEMPRINI CESARI Matteo,1965,SM50,ATL. RIMINI NORD SANTARCANGELO,4 se- 2,L'aquila,2016-05-29,https://www.fidal.it/atleta/SEMPRINI-CESARI-Matteo/eqiRlZuia2c%3D,https://www.fidal.it/societa/ATL--RIMINI-NORD-SANTARCANGELO/RN273
20.03,-0.1,20.03,e,DELLA MANO Athos,1964,SM50,G.P. VALCHIAVENNA,5 se- 2,L'aquila,2016-05-29,https://www.fidal.it/atleta/DELLA-MANO-Athos/dqiSl5aobGQ%3D,https://www.fidal.it/societa/G-P--VALCHIAVENNA/SO219
20.39,-0.8,20.39,e,FERRIGNO Giovanni,1958,SM55,A.S.D.  ATL. VIS NOVA,3 se- 1,L'aquila,2016-05-29,https://www.fidal.it/atleta/FERRIGNO-Giovanni/gKiRk5SibWo%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
21.54,-0.8,21.54,e,ANTONUCCI Nunzio,1959,SM55,A.S.D.  ATL. VIS NOVA,4 se- 1,L'aquila,2016-05-29,https://www.fidal.it/atleta/ANTONUCCI-Nunzio/gKiRkpKfbWc%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
22.02,+2.7,22.02,e,LAGANA' Antonino giuseppe,1965,SM50,ATL.AMATORI REGGIO CAL.,1 su- 1,Siderno,2016-04-10,https://www.fidal.it/atleta/LAGANA-Antonino-giuseppe/hqiRk5iobmo%3D,https://www.fidal.it/societa/ATL-AMATORI-REGGIO-CAL-/RC207
22.69,+1.2,22.69,e,MARCHETTI Fabrizio,1961,SM55,ATL. PAVESE,2 su- 1,Boissano,2016-07-28,https://www.fidal.it/atleta/MARCHETTI-Fabrizio/eqiRlpiocWU%3D,https://www.fidal.it/societa/ATL--PAVESE/PV599
23.86,-0.1,23.86,e,IANNONE Michele,1965,SM50,A.S.D. C.U.S. SALERNO,6 se- 2,L'aquila,2016-05-29,https://www.fidal.it/atleta/IANNONE-Michele/gKiRlpKlbGY%3D,https://www.fidal.it/societa/A-S-D--C-U-S--SALERNO/SA265
24.9,-0.8,24.90,e,FASSIO Andrea,1957,SM55,S.S. VITTORIO ALFIERI ASTI,5 se- 1,L'aquila,2016-05-29,https://www.fidal.it/atleta/FASSIO-Andrea/dKiRkpKgb2Y%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
25.12,+0.0,25.12,e,BASHA Andrea,1958,SM55,ATHLETIC CLUB FIREX BELLUNO,2 se- 2,Mestre,2016-05-14,https://www.fidal.it/atleta/BASHA-Andrea/eKmRlJWjcWM%3D,https://www.fidal.it/societa/ATHLETIC-CLUB-FIREX-BELLUNO/BL009
14.27,-0.5,14.27,e,OBERHOFER Thomas,1964,SM50,A.S.D. SUEDTIROL TEAM CLUB,1 fi- 1,Aarhus,2017-08-04,https://www.fidal.it/atleta/OBERHOFER-Thomas/iaiRkpmia2M%3D,https://www.fidal.it/societa/A-S-D--SUEDTIROL-TEAM-CLUB/BZ073
14.35,+0.1,14.35,e,OBERHOFER Thomas,1964,SM50,A.S.D. SUEDTIROL TEAM CLUB,1 se- 1,Orvieto,2017-07-07,https://www.fidal.it/atleta/OBERHOFER-Thomas/iaiRkpmia2M%3D,https://www.fidal.it/societa/A-S-D--SUEDTIROL-TEAM-CLUB/BZ073
14.36,-0.2,14.36,e,OBERHOFER Thomas,1964,SM50,A.S.D. SUEDTIROL TEAM CLUB,1 ba- 2,Aarhus,2017-08-02,https://www.fidal.it/atleta/OBERHOFER-Thomas/iaiRkpmia2M%3D,https://www.fidal.it/societa/A-S-D--SUEDTIROL-TEAM-CLUB/BZ073
14.41,+1.5,14.41,e,ROMANO Renzo,1967,SM50,ASD ATLETICA PISTOIA,1 su- 1,Beinasco,2017-07-01,https://www.fidal.it/atleta/ROMANO-Renzo/faiRkpKgcGg%3D,https://www.fidal.it/societa/ASD-ATLETICA-PISTOIA/PT118
14.42,+0.0,14.42,e,ROMANO Renzo,1967,SM50,ASD ATLETICA PISTOIA,1 su- 1,Livorno,2017-06-02,https://www.fidal.it/atleta/ROMANO-Renzo/faiRkpKgcGg%3D,https://www.fidal.it/societa/ASD-ATLETICA-PISTOIA/PT118
14.42,,14.42,e,ROMANO Renzo,1967,SM50,ASD ATLETICA PISTOIA,1 se- 2,Orvieto,2017-07-07,https://www.fidal.it/atleta/ROMANO-Renzo/faiRkpKgcGg%3D,https://www.fidal.it/societa/ASD-ATLETICA-PISTOIA/PT118
14.53,-1.5,14.53,e,ROMANO Renzo,1967,SM50,ASD ATLETICA PISTOIA,2 ba- 1,Aarhus,2017-08-02,https://www.fidal.it/atleta/ROMANO-Renzo/faiRkpKgcGg%3D,https://www.fidal.it/societa/ASD-ATLETICA-PISTOIA/PT118
