prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
14.05,,13.8,m,MACH DI PALMSTEIN Ivan,1992,CM,RUNNERS LIVORNO,1 se- 1,Livorno,2007-04-14,https://www.fidal.it/atleta/MACH-DI-PALMSTEIN-Ivan/faiSkpShaGo%3D,https://www.fidal.it/societa/RUNNERS-LIVORNO/LI086
14.05,,13.8,m,BERLESE Nicola,1992,CM,ATLETICA BRUGNERA FRIULINTAGLI,1 se- 1,Gorizia,2007-04-21,https://www.fidal.it/atleta/BERLESE-Nicola/eaqRkpmkbGQ%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
14.04,,14.04,e,DIDIONI Matteo,1992,CM,A.S.D.SSV BRIXEN LEICHTATHL.,1 su- 1,Vipiteno,2007-09-09,https://www.fidal.it/atleta/DIDIONI-Matteo/iaiRkpemcWY%3D,https://www.fidal.it/societa/A-S-D-SSV-BRIXEN-LEICHTATHL-/BZ031
14.04,+1.3,14.04,e,BERCHI Giacomo,1992,CM,BUGELLA SPORT,3 fi- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/BERCHI-Giacomo/dKAAARk5mkams%3D,https://www.fidal.it/societa/BUGELLA-SPORT/VC049
14.06,+0.5,14.06,e,FUSIANI Simone,1992,CM,ATL. STUDENTESCA CA.RI.RI,1 se- 1,Rieti,2007-09-15,https://www.fidal.it/atleta/FUSIANI-Simone/f6iRmJaibGw%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
14.08,-0.0,14.08,e,MORRA Andrea mario,1992,CM,A.S. NUOVA ATL. FORMIA,3 se- 1,Fidenza,2007-06-17,https://www.fidal.it/atleta/MORRA-Andrea-mario/f6iRl5mfa2o%3D,https://www.fidal.it/societa/A-S--NUOVA-ATL--FORMIA/LT294
14.1,,14.10,e,BERCHI Giacomo,1992,CM,BUGELLA SPORT,1 se- 1,Torinoo,2007-06-03,https://www.fidal.it/atleta/BERCHI-Giacomo/dKAAARk5mkams%3D,https://www.fidal.it/societa/BUGELLA-SPORT/VC049
14.1,-1.4,14.10,e,DIDIONI Matteo,1992,CM,A.S.D.SSV BRIXEN LEICHTATHL.,1 su- 1,Bolzano,2007-09-02,https://www.fidal.it/atleta/DIDIONI-Matteo/iaiRkpemcWY%3D,https://www.fidal.it/societa/A-S-D-SSV-BRIXEN-LEICHTATHL-/BZ031
14.11,+0.8,14.11,e,OMEDE' Matteo,1992,CM,S.S. VITTORIO ALFIERI ASTI,1 se- 1,Alba,2007-10-20,https://www.fidal.it/atleta/OMEDE-Matteo/dKuRk5ambGs%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
14.13,,14.13,e,MORRA Andrea mario,1992,CM,A.S. NUOVA ATL. FORMIA,1 se- 1,Formia,2007-06-23,https://www.fidal.it/atleta/MORRA-Andrea-mario/f6iRl5mfa2o%3D,https://www.fidal.it/societa/A-S--NUOVA-ATL--FORMIA/LT294
14.15,,13.9,m,MACH DI PALMSTEIN Ivan,1992,CM,RUNNERS LIVORNO,1 se- 1,Livorno,2007-04-28,https://www.fidal.it/atleta/MACH-DI-PALMSTEIN-Ivan/faiSkpShaGo%3D,https://www.fidal.it/societa/RUNNERS-LIVORNO/LI086
14.15,,13.9,m,BIANCHI Augusto,1992,CM,ATLETICA UDINESE MALIGNANI,2 se- 1,Majano,2007-06-24,https://www.fidal.it/atleta/BIANCHI-Augusto/dKAAARk5mmaGQ%3D,https://www.fidal.it/societa/ATLETICA-UDINESE-MALIGNANI/UD030
14.15,,13.9,m,BIANCHI Augusto,1992,CM,ATLETICA UDINESE MALIGNANI,1 se- 1,Udine,2007-08-31,https://www.fidal.it/atleta/BIANCHI-Augusto/dKAAARk5mmaGQ%3D,https://www.fidal.it/societa/ATLETICA-UDINESE-MALIGNANI/UD030
14.15,,13.9,m,ANTONINI Gabriele,1993,CM,ARU  TERNI AHMED COSTRUZIONI,1 se- 1,Terni,2007-09-01,https://www.fidal.it/atleta/ANTONINI-Gabriele/fqiRk5mmaGs%3D,https://www.fidal.it/societa/ARU-TERNI-AHMED-COSTRUZIONI/TR002
14.14,-0.0,14.14,e,VETTORE Federico,1992,CM,ATLETICA VIS ABANO,1 ba- 3,Ravenna,2007-10-13,https://www.fidal.it/atleta/VETTORE-Federico/eKiRlZenaGM%3D,https://www.fidal.it/societa/ATLETICA-VIS-ABANO/PD141
14.15,,13.9,m,GIULIANO Andrea,1992,CM,A.S.D. LIBERTAS AZZURRA,1 se- 2,Palermo,2007-10-27,https://www.fidal.it/atleta/GIULIANO-Andrea/h6iRlZmlaWw%3D,https://www.fidal.it/societa/A-S-D--LIBERTAS-AZZURRA/SR340
14.15,+2.2,14.15,e,FELLINE Francesco,1992,CM,ATL. RIGOLETTO,2 fi- 2,Ravenna,2007-10-13,https://www.fidal.it/atleta/FELLINE-Francesco/dqiSl5Slamw%3D,https://www.fidal.it/societa/ATL--RIGOLETTO/MN406
