punteggio,prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
784,1.85,VENDRAME Marco,1995,JM,ANA ATL.FELTRE,2 se- 1,Belluno,2014-08-21,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,1.85,VENDRAME Marco,1995,JM,ANA ATL.FELTRE,12 su- 1,Marcon,2014-06-15,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,1.85,TAMBURLIN Piero,1996,JM,ANA ATL.FELTRE,3 su- 1,Treviso,2014-05-28,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,1.85,VENDRAME Marco,1995,JM,ANA ATL.FELTRE,6 su- 1,Caorle,2014-05-18,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,1.85,SAADAOUI Omar,2008,AM,ANA ATL.FELTRE,9 se- 2,Caorle,2024-05-26,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,1.85,TAMBURLIN Piero,1996,JM,ANA ATL.FELTRE,10 su- 1,Marcon,2014-06-15,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,1.85,TAMBURLIN Piero,1996,JM,ANA ATL.FELTRE,10 su- 1,Vedelago,2014-09-13,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,1.85,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,3 su- 1,Montebelluna,2011-05-01,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,1.85,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,7 se- 1,Rieti,2011-10-02,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
784,1.85,VENDRAME Marco,1995,JM,ANA ATL.FELTRE,12 su- 1,Marcon,2013-05-12,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
782,1.55,D'ALBERTO Elena,2000,AF,ANA ATL.FELTRE,5 su- 1,Rosa,2016-09-17,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
782,1.55,D'ALBERTO Elena,2000,AF,ANA ATL.FELTRE,4 su- 1,Bovolone,2016-06-04,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
782,1.55,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2015-10-18,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
782,1.55,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,2 se- 1,Feltre,2015-08-26,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
782,1.55,BASSANI Hilary,1992,CF,ANA ATL.FELTRE,1 se- 1,Longarone,2007-05-12,https://www.fidal.it/atleta/BASSANI-Hilary/eKmRlJKmbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
782,1.55,D'ALBERTO Elena,2000,JF,ANA ATL.FELTRE,11 qu- 1,Agropoli,2018-06-01,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
782,1.55,BASSANI Hilary,1992,CF,ANA ATL.FELTRE,7 su- 1,Bastia Umbra,2006-09-16,https://www.fidal.it/atleta/BASSANI-Hilary/eKmRlJKmbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
782,1.55,D'ALBERTO Elena,2000,AF,ANA ATL.FELTRE,11 su- 1,Vicenza,2017-05-13,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
775,1.84,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,4 su- 1,Verona,2011-06-02,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
775,1.84,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,1 su- 1,Majano,2011-09-10,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
775,1.84,VOICU Ioan alexandru,1997,JM,ANA ATL.FELTRE,7 su- 1,Conegliano,2016-09-25,https://www.fidal.it/atleta/VOICU-Ioan-alexandru/eKmRlJWicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
775,1.84,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,1 se- 1,Feltre,2011-08-27,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,1.54,SCOPEL Gioia,2002,PF,ANA ATL.FELTRE,9 su- 1,Padova,2022-05-01,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,1.54,BASSANI Hilary,1992,CF,ANA ATL.FELTRE,1 se- 1,Pous D Alpago,2007-09-05,https://www.fidal.it/atleta/BASSANI-Hilary/eKmRlJKmbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,1.54,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,10 qu- 2,Rieti,2018-06-15,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,1.54,D'ALBERTO Elena,2000,AF,ANA ATL.FELTRE,9 su- 1,Agordo,2016-05-21,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,1.54,D'ALBERTO Elena,2000,JF,ANA ATL.FELTRE,21 su- 1,Caorle,2018-05-05,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
766,1.83,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,5 su- 1,Bassano Del Grappa,2012-09-16,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
766,1.83,SAADAOUI Omar,2008,AM,ANA ATL.FELTRE,6 su- 1,Treviso,2024-04-14,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
766,1.83,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,8 su- 1,Rossano Veneto,2012-09-02,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
766,1.83,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,1 su- 1,Montebelluna,2011-09-24,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,1.53,SCOPEL Gioia,2002,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,1.53,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,1 se- 1,Agordo,2014-10-18,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,1.53,DE MARCHI Veronica,1994,AF,ANA ATL.FELTRE,5 su- 1,Vicenza,2011-05-21,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,1.53,BASSANI Hilary,1992,CF,ANA ATL.FELTRE,2 se- 1,Marcon,2006-09-03,https://www.fidal.it/atleta/BASSANI-Hilary/eKmRlJKmbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,1.53,BASSANI Hilary,1992,AF,ANA ATL.FELTRE,8 su- 1,Rosa,2009-05-23,https://www.fidal.it/atleta/BASSANI-Hilary/eKmRlJKmbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,1.53,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2014-05-17,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
758,1.82,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,6 su- 1,Jesolo,2011-10-09,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
758,1.82,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,5 se- 1,Padova,2011-05-18,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
758,1.82,SAADAOUI Omar,2008,AM,ANA ATL.FELTRE,5 su- 1,San Biagio Di Callalta,2024-06-28,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
758,1.82,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,4 su- 1,Belluno,2011-06-04,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
754,1.52,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,8 su- 1,Majano,2015-09-05,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
754,1.52,SCOPEL Gioia,2002,CF,ANA ATL.FELTRE,7 su- 1,Majano,2016-09-03,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
754,1.52,DE PAOLI Camilla,2005,CF,ANA ATL.FELTRE,3 su- 1,Pederobba,2020-09-27,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,1.81,TAMBURLIN Piero,1996,AM,ANA ATL.FELTRE,7 su- 1,Bassano Del Grappa,2012-09-16,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,1.81,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,10 se- 2,Caorle,2023-10-08,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,1.81,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,6 su- 1,Vicenza,2011-05-22,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,1.81,TAMBURLIN Piero,1996,AM,ANA ATL.FELTRE,3 se- 1,Feltre,2012-08-23,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
744,1.51,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,1 su- 1,Feltre,2014-06-21,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
744,1.51,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,9 su- 1,Belluno,2014-06-08,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,SAADAOUI Omar,2008,AM,ANA ATL.FELTRE,10 se- 2,Vittorio Veneto,2024-05-12,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,1 su- 1,Feltre,2011-06-18,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,1 se- 1,Longarone,2011-05-14,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2011-06-01,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VENDRAME Marco,1995,JM,ANA ATL.FELTRE,8 su- 1,Palmanova,2014-05-01,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,JM,ANA ATL.FELTRE,9 su- 1,Vicenza,2014-05-11,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VENDRAME Marco,1995,JM,ANA ATL.FELTRE,9 su- 1,Vicenza,2014-05-11,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,JM,ANA ATL.FELTRE,7 su- 1,Bassano Del Grappa,2014-06-29,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2011-08-27,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VOICU Ioan alexandru,1997,JM,ANA ATL.FELTRE,13 su- 1,Agordo,2016-05-22,https://www.fidal.it/atleta/VOICU-Ioan-alexandru/eKmRlJWicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,AM,ANA ATL.FELTRE,8 su- 1,Abano Terme,2012-05-13,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,AM,ANA ATL.FELTRE,9 su- 1,Treviso,2012-04-22,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,7 su- 1,Abano Terme,2012-05-13,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,15 su- 1,Vicenza,2011-07-10,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,14 su- 1,Vedelago,2011-09-11,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VOICU Ioan alexandru,1997,PM,ANA ATL.FELTRE,15 su- 1,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/VOICU-Ioan-alexandru/eKmRlJWicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,10 su- 1,Marcon,2011-05-15,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VOICU Ioan alexandru,1997,PM,ANA ATL.FELTRE,8 su- 1,Arzignano,2017-06-25,https://www.fidal.it/atleta/VOICU-Ioan-alexandru/eKmRlJWicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,VOICU Ioan alexandru,1997,PM,ANA ATL.FELTRE,14 su- 1,Caorle,2018-05-06,https://www.fidal.it/atleta/VOICU-Ioan-alexandru/eKmRlJWicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,AM,ANA ATL.FELTRE,4 su- 1,Marcon,2012-06-13,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,AM,ANA ATL.FELTRE,18 se- 2,Firenze,2012-09-29,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,AM,ANA ATL.FELTRE,15 su- 1,Marcon,2013-05-12,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,TAMBURLIN Piero,1996,AM,ANA ATL.FELTRE,6 su- 1,Treviso,2013-04-21,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,1.8,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,1 su- 1,Longarone,2023-09-16,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
735,1.5,SCOPEL Gioia,2002,PF,ANA ATL.FELTRE,6 su- 1,San Biagio Di Callalta,2022-07-02,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
735,1.5,D'ALBERTO Elena,2000,PF,ANA ATL.FELTRE,4 se- 1,Padova,2022-05-14,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
735,1.5,D'ALBERTO Elena,2000,PF,ANA ATL.FELTRE,12 su- 1,Vittorio Veneto,2022-05-28,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
735,1.5,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,5 su- 1,Vicenza,2018-09-15,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
735,1.5,D'ALBERTO Elena,2000,AF,ANA ATL.FELTRE,15 qu- 2,Jesolo,2016-06-17,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
725,1.49,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,9 su- 1,Abano Terme,2014-06-27,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
725,1.49,SCOPEL Gioia,2002,CF,ANA ATL.FELTRE,3 su- 1,Feltre,2016-06-25,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
725,1.49,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,10 su- 1,Belluno,2015-05-31,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
725,1.49,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,9 su- 1,Marostica,2015-09-27,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
725,1.49,BASSANI Hilary,1992,AF,ANA ATL.FELTRE,3 qu- 2,Lignano Sabbiadoro,2008-09-24,https://www.fidal.it/atleta/BASSANI-Hilary/eKmRlJKmbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
723,1.78,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
723,1.78,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,5 su- 1,Saronno,2011-06-12,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
723,1.78,SAADAOUI Omar,2008,AM,ANA ATL.FELTRE,7 se- 2,Mestre,2024-06-09,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
715,1.77,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,1 su- 1,Borgo Valbelluna,2023-09-02,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
706,1.76,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,4 su- 1,Majano,2023-09-09,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
698,1.75,VENDRAME Marco,1995,AM,ANA ATL.FELTRE,7 su- 1,Bassano Del Grappa,2011-09-18,https://www.fidal.it/atleta/VENDRAME-Marco/eKmRlJOkcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
697,1.46,SARTORI Luna,2003,CF,ANA ATL.FELTRE,2 su- 1,Feltre,2018-06-30,https://www.fidal.it/atleta/SARTORI-Luna/eKmRlJijcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
697,1.46,D'ALBERTO Elena,2000,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2015-05-17,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
697,1.46,ZATTA Vanessa,2001,AF,ANA ATL.FELTRE,1 su- 1,Feltre,2018-06-30,https://www.fidal.it/atleta/ZATTA-Vanessa/eKmRlJela2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
697,1.46,MARAZZINI Giulia,1998,CF,ANA ATL.FELTRE,3 su- 1,Feltre,2013-04-06,https://www.fidal.it/atleta/MARAZZINI-Giulia/eKmRlJSncWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
689,1.74,BALDISSERI Pietro,2008,CM,ANA ATL.FELTRE,4 su- 1,San Biagio Di Callalta,2023-05-20,https://www.fidal.it/atleta/BALDISSERI-Pietro/eKmRlJeocGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
689,1.74,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,1 su- 1,Agordo,2023-06-25,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,DE MARCHI Veronica,1994,JF,ANA ATL.FELTRE,14 su- 1,Vicenza,2012-05-19,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,DE MARCHI Veronica,1994,JF,ANA ATL.FELTRE,3 su- 1,Treviso,2012-04-22,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,DE MARCHI Veronica,1994,AF,ANA ATL.FELTRE,8 su- 1,Bastia Umbra,2011-06-11,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,DE PAOLI Camilla,2005,CF,ANA ATL.FELTRE,11 su- 1,Vittorio Veneto,2020-09-20,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,DE MARCHI Veronica,1994,JF,ANA ATL.FELTRE,4 su- 1,Bassano Del Grappa,2012-09-15,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,DE MARCHI Veronica,1994,AF,ANA ATL.FELTRE,6 su- 1,Mestre,2010-05-08,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,DE MARCHI Veronica,1994,AF,ANA ATL.FELTRE,6 su- 1,Verona,2010-06-02,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,ZATTA Vanessa,2001,AF,ANA ATL.FELTRE,17 su- 1,San Biagio Di Callalta,2018-05-12,https://www.fidal.it/atleta/ZATTA-Vanessa/eKmRlJela2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,ZANON Gaia,2002,AF,ANA ATL.FELTRE,19 su- 1,Vicenza,2019-06-01,https://www.fidal.it/atleta/ZANON-Gaia/eKmRlJilbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,D'ALBERTO Elena,2000,AF,ANA ATL.FELTRE,6 se- 1,Vicenza,2016-05-13,https://www.fidal.it/atleta/D-ALBERTO-Elena/eKmRlJSjb2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,DE MARCHI Veronica,1994,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2008-08-26,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
687,1.45,BASSANI Hilary,1992,CF,ANA ATL.FELTRE,6 su- 1,Majano,2006-09-09,https://www.fidal.it/atleta/BASSANI-Hilary/eKmRlJKmbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
