prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
60.08,,60.08,0,CALABRESE Carlo,1993,PM,ATL. ADEN  EXPRIVIA MOLFETTA,1 se- 1,Foggia,2014-05-21,https://www.fidal.it/atleta/CALABRESE-Carlo/hKqSmZOfamo%3D,https://www.fidal.it/societa/ATL--ADEN-EXPRIVIA-MOLFETTA/BA091
60.06,,60.06,0,ROS Massimo,1996,JM,ATLETICA BRUGNERA FRIULINTAGLI,1 su- 1,Udine,2014-01-26,https://www.fidal.it/atleta/ROS-Massimo/eaqRkpqjamo%3D,https://www.fidal.it/societa/ATLETICA-BRUGNERA-FRIULINTAGLI/PN039
60.06,,60.06,0,MASETTI Matteo,1996,JM,PRO PATRIA A.R.C. BUSTO A.,1 su- 1,Cremona,2014-04-13,https://www.fidal.it/atleta/MASETTI-Matteo/drKRkpeicGM%3D,https://www.fidal.it/societa/PRO-PATRIA-A-R-C--BUSTO-A-/VA121
60.04,,60.04,0,GOELLER Hubert,1977,SM35,ATHLETIC CLUB 96 AE SPA,1 su- 1,Merano,2014-09-06,https://www.fidal.it/atleta/GOELLER-Hubert/iaiRkpKkbGg%3D,https://www.fidal.it/societa/ATHLETIC-CLUB-96-AE-SPA/BZ066
60.03,,60.03,0,CALABRESE Carlo,1993,PM,ATL. ADEN  EXPRIVIA MOLFETTA,3 se- 1,Molfetta,2014-06-28,https://www.fidal.it/atleta/CALABRESE-Carlo/hKqSmZOfamo%3D,https://www.fidal.it/societa/ATL--ADEN-EXPRIVIA-MOLFETTA/BA091
60.02,,60.02,0,BOSANI Davide,1989,SM,PRO SESTO ATL.,2 su- 1,Cremona,2014-01-26,https://www.fidal.it/atleta/BOSANI-Davide/dq2RkpWlcGU%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
59.98,,59.98,0,PISONI Nicolo',1991,SM,U.S. QUERCIA TRENTINGRANA,11 qu- 1,Rovereto,2014-07-18,https://www.fidal.it/atleta/PISONI-Nicolo-/d6iRkpqhbGo%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
59.92,,59.92,0,GOELLER Hubert,1977,SM35,ATHLETIC CLUB 96 AE SPA,5 su- 1,Milano,2014-09-27,https://www.fidal.it/atleta/GOELLER-Hubert/iaiRkpKkbGg%3D,https://www.fidal.it/societa/ATHLETIC-CLUB-96-AE-SPA/BZ066
59.83,,59.83,0,BOSANI Davide,1989,SM,PRO SESTO ATL.,2 se- 2,Busto Arsizio,2014-05-10,https://www.fidal.it/atleta/BOSANI-Davide/dq2RkpWlcGU%3D,https://www.fidal.it/societa/PRO-SESTO-ATL-/MI089
59.83,,59.83,0,PISONI Nicolo',1991,SM,U.S. QUERCIA TRENTINGRANA,1 su- 1,Milano,2014-05-24,https://www.fidal.it/atleta/PISONI-Nicolo-/d6iRkpqhbGo%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
59.79,,59.79,0,SCOZIA Luca,1991,SM,S.E.F. VIRTUS EMILSIDER BO,1 su- 1,Modena,2014-06-14,https://www.fidal.it/atleta/SCOZIA-Luca/eqiRlpKoaWk%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
59.72,,59.72,0,ORLANDO Roberto,1995,JM,ASD CSU IDEATLETICA AURORA F,1 fi- 1,Avellino,2014-02-12,https://www.fidal.it/atleta/ORLANDO-Roberto/gK2RkpKlbGw%3D,https://www.fidal.it/societa/ASD-CSU-IDEATLETICA-AURORA-F/SA257
