prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
9.03,9.03,0.0,D'ERRICO Antonio,1964,SM50,A.S.D.  ATL. VIS NOVA,1 se- 5,Ancona,2016-02-26,https://www.fidal.it/atleta/D-ERRICO-Antonio/gKiRkpeobmk%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
9.03,9.03,0.0,D'ERRICO Antonio,1964,SM50,A.S.D.  ATL. VIS NOVA,1 su- 1,Ancona,2016-02-27,https://www.fidal.it/atleta/D-ERRICO-Antonio/gKiRkpeobmk%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
9.12,9.12,0.0,AMERIO Roberto,1965,SM50,S.S. VITTORIO ALFIERI ASTI,4 fi- 1,Ancona,2016-04-02,https://www.fidal.it/atleta/AMERIO-Roberto/dKiRkpKgcGs%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
9.19,9.19,0.0,AMERIO Roberto,1965,SM50,S.S. VITTORIO ALFIERI ASTI,2 su- 1,Ancona,2016-02-27,https://www.fidal.it/atleta/AMERIO-Roberto/dKiRkpKgcGs%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
9.19,9.19,0.0,D'ERRICO Antonio,1964,SM50,A.S.D.  ATL. VIS NOVA,2 ba- 2,Ancona,2016-04-01,https://www.fidal.it/atleta/D-ERRICO-Antonio/gKiRkpeobmk%3D,https://www.fidal.it/societa/A-S-D--ATL--VIS-NOVA/SA126
9.3,9.30,0.0,AMERIO Roberto,1965,SM50,S.S. VITTORIO ALFIERI ASTI,3 ba- 1,Ancona,2016-04-01,https://www.fidal.it/atleta/AMERIO-Roberto/dKiRkpKgcGs%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
9.48,9.48,0.0,BIROLINI Massimo,1960,SM55,BERGAMO STARS ATLETICA,2 fi- 1,Ancona,2016-04-02,https://www.fidal.it/atleta/BIROLINI-Massimo/dqmRl5mnbGo%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
9.6,9.60,0.0,LOMBARDI Paolo,1965,SM50,ATL. VIRTUS CASTENEDOLO,3 su- 1,Ancona,2016-02-27,https://www.fidal.it/atleta/LOMBARDI-Paolo/dqqRl5amaWU%3D,https://www.fidal.it/societa/ATL--VIRTUS-CASTENEDOLO/BS575
9.63,9.63,0.0,BIROLINI Massimo,1960,SM55,BERGAMO STARS ATLETICA,1 ba- 1,Ancona,2016-04-01,https://www.fidal.it/atleta/BIROLINI-Massimo/dqmRl5mnbGo%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
9.65,9.65,0.0,INDRA Hubert,1957,SM55,A.S.D. SUEDTIROL TEAM CLUB,1 su- 1,Ancona,2016-02-27,https://www.fidal.it/atleta/INDRA-Hubert/iaiRkpKgcGM%3D,https://www.fidal.it/societa/A-S-D--SUEDTIROL-TEAM-CLUB/BZ073
9.66,9.66,0.0,LOMBARDI Paolo,1965,SM50,ATL. VIRTUS CASTENEDOLO,1 su- 1,Padova,2016-02-13,https://www.fidal.it/atleta/LOMBARDI-Paolo/dqqRl5amaWU%3D,https://www.fidal.it/societa/ATL--VIRTUS-CASTENEDOLO/BS575
9.67,9.67,0.0,BIROLINI Massimo,1960,SM55,BERGAMO STARS ATLETICA,2 su- 1,Ancona,2016-02-27,https://www.fidal.it/atleta/BIROLINI-Massimo/dqmRl5mnbGo%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
9.68,9.68,0.0,INDRA Hubert,1957,SM55,A.S.D. SUEDTIROL TEAM CLUB,1 se- 4,Ancona,2016-02-26,https://www.fidal.it/atleta/INDRA-Hubert/iaiRkpKgcGM%3D,https://www.fidal.it/societa/A-S-D--SUEDTIROL-TEAM-CLUB/BZ073
9.72,9.72,0.0,NICOLA Fabio,1966,SM50,G.S. ERMENEGILDO ZEGNA,4 su- 1,Ancona,2016-02-27,https://www.fidal.it/atleta/NICOLA-Fabio/dKiRkpKia2M%3D,https://www.fidal.it/societa/G-S--ERMENEGILDO-ZEGNA/VC020
9.81,9.81,0.0,NICOLA Fabio,1966,SM50,G.S. ERMENEGILDO ZEGNA,2 se- 5,Ancona,2016-02-26,https://www.fidal.it/atleta/NICOLA-Fabio/dKiRkpKia2M%3D,https://www.fidal.it/societa/G-S--ERMENEGILDO-ZEGNA/VC020
10.2,10.20,0.0,ALESI Cesare,1961,SM55,COLLECTION ATLETICA SAMBENEDET,2 se- 4,Ancona,2016-02-26,https://www.fidal.it/atleta/ALESI-Cesare/e6qRkpShaGU%3D,https://www.fidal.it/societa/COLLECTION-ATLETICA-SAMBENEDET/AP034
10.33,10.33,0.0,DA PONTE Davide,1965,SM50,A.ATL.DOLOMITI BELLUNO,1 se- 6,Ancona,2016-02-26,https://www.fidal.it/atleta/DA-PONTE-Davide/eKmRlJKicWc%3D,https://www.fidal.it/societa/A-ATL-DOLOMITI-BELLUNO/BL010
10.33,10.33,0.0,FERRETTI Antonello,1960,SM55,ASD. ATL. L'AMICO-CRAS TARANTO,5 ba- 2,Ancona,2016-04-01,https://www.fidal.it/atleta/FERRETTI-Antonello/hKiSmpimbmU%3D,https://www.fidal.it/societa/ASD--ATL--L-AMICO-CRAS-TARANTO/TA413
10.38,10.38,0.0,RICCI Fabrizio,1961,SM55,ATL. VIRTUS SENAGO,3 se- 4,Ancona,2016-02-26,https://www.fidal.it/atleta/RICCI-Fabrizio/dq2RkpWfbWM%3D,https://www.fidal.it/societa/ATL--VIRTUS-SENAGO/MI062
10.43,10.43,0.0,DA PONTE Davide,1965,SM50,A.ATL.DOLOMITI BELLUNO,2 su- 1,Padova,2016-02-13,https://www.fidal.it/atleta/DA-PONTE-Davide/eKmRlJKicWc%3D,https://www.fidal.it/societa/A-ATL-DOLOMITI-BELLUNO/BL010
10.45,10.45,0.0,RENZI Fabrizio,1960,SM55,EDERA ATL. FORLI,3 su- 1,Ancona,2016-02-27,https://www.fidal.it/atleta/RENZI-Fabrizio/eqiRlZeobGw%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
