prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
30.47,SCARANGELLA Edoardo,1993,AM,ATLETICA STRONESE BANCA MB,14 se- 2,Busto Arsizio,2009-09-13,https://www.fidal.it/atleta/SCARANGELLA-Edoardo/dKAAARk5mncWg%3D,https://www.fidal.it/societa/ATLETICA-STRONESE-BANCA-MB/VC019
30.39,OLIVA Gianluca,1993,AM,A. P. D.  HIPPOS CAMPI FLEGREI,1 fi- 1,Napoli,2009-06-23,https://www.fidal.it/atleta/OLIVA-Gianluca/gKiRlZanaWM%3D,https://www.fidal.it/societa/A--P--D--HIPPOS-CAMPI-FLEGREI/NA325
30.32,SMAILA Matteo,1993,AM,MARATHON U.O.E.I. TRIESTE,8 se- 1,Majano,2009-05-02,https://www.fidal.it/atleta/SMAILA-Matteo/eauRkpqkbmk%3D,https://www.fidal.it/societa/MARATHON-U-O-E-I--TRIESTE/TS044
30.3,ROMANO Diego,1992,AM,UNIVERSALE ALBA DOCILIA,5 su- 1,Celle Ligure,2009-10-10,https://www.fidal.it/atleta/ROMANO-Diego/daiRk5akb2s%3D,https://www.fidal.it/societa/UNIVERSALE-ALBA-DOCILIA/SV037
30.25,IENGO Mario,1993,AM,ATL. VIRTUS  CR LUCCA,7 su- 1,Colle Valdelsa,2009-09-19,https://www.fidal.it/atleta/IENGO-Mario/faiSk5Ona2k%3D,https://www.fidal.it/societa/ATL--VIRTUS-CR-LUCCA/LU100
30.2,PERROTTA Luigi,1993,AM,A.S.D. LIB. POL. AMAT. ATL. BN,2 su- 1,Salerno Marano Di Napoli,2009-05-23,https://www.fidal.it/atleta/PERROTTA-Luigi/gKiRlpWfcGk%3D,https://www.fidal.it/societa/A-S-D--LIB--POL--AMAT--ATL--BN/BN026
30.16,DI MARCO Enrico,1993,AM,A.S. LA FRATELLANZA 1874,12 su- 1,Abano Terme,2009-06-20,https://www.fidal.it/atleta/DI-MARCO-Enrico/eqiRlZWoaWg%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
30.16,RIZZO Dario,1993,AM,ATLETICA ALTO FRIULI,3 se- 1,San Vito Al Tagliamento,2009-06-24,https://www.fidal.it/atleta/RIZZO-Dario/eayRk5OlcWU%3D,https://www.fidal.it/societa/ATLETICA-ALTO-FRIULI/UD115
30.14,COPPARI Saverio,1992,AM,ATL. STUDENTESCA CA.RI.RI,6 su- 1,Rieti,2009-04-18,https://www.fidal.it/atleta/COPPARI-Saverio/f6iRmZmlbGU%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
30.14,ASPRELLA Nicolo',1993,AM,ATLETICA STRONESE BANCA MB,10 su- 1,Biella,2009-05-23,https://www.fidal.it/atleta/ASPRELLA-Nicolo-/dKAAARk5qmbWs%3D,https://www.fidal.it/societa/ATLETICA-STRONESE-BANCA-MB/VC019
30.14,VIMERCATI Davide,1992,AM,G.A.O. LIBERTAS OLEGGIO,3 su- 1,Terni,2009-06-13,https://www.fidal.it/atleta/VIMERCATI-Davide/dK2Rk5qmcGk%3D,https://www.fidal.it/societa/G-A-O--LIBERTAS-OLEGGIO/NO004
30.12,DORIGATO Nicola,1992,AM,GS VALSUGANA TRENTINO,2 su- 1,Pergine,2009-05-23,https://www.fidal.it/atleta/DORIGATO-Nicola/d6iRkpqobmY%3D,https://www.fidal.it/societa/GS-VALSUGANA-TRENTINO/TN104
30.1,TOSETTI Alberto,1993,AM,ATLETICA MIZUNO PIEMONTE ASSOC,3 su- 1,Alessandria,2009-09-09,https://www.fidal.it/atleta/TOSETTI-Alberto/dKAAARk5qncWQ%3D,https://www.fidal.it/societa/ATLETICA-MIZUNO-PIEMONTE-ASSOC/TO226
30.09,MAZZILLI Marco,1992,AM,POL. ROCCO SCOTELLARO MT,1 su- 1,Matera,2009-10-31,https://www.fidal.it/atleta/MAZZILLI-Marco/haiRk5Wkb2c%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
30.06,BERTELLI Andrea,1992,AM,CUS FERRARA,10 su- 1,Bologna,2009-05-23,https://www.fidal.it/atleta/BERTELLI-Andrea/eqiRlpemaGg%3D,https://www.fidal.it/societa/CUS-FERRARA/FE026
29.97,AMBROSINI Luca,1992,AM,TOSCANA ATLETICA CARIPIT,11 su- 1,Pisa,2009-05-23,https://www.fidal.it/atleta/AMBROSINI-Luca/faqRkpKgbWQ%3D,https://www.fidal.it/societa/TOSCANA-ATLETICA-CARIPIT/FI018
29.91,SELLA Francesco,1992,AM,POL. LIB. CERNUSCHESE,14 se- 1,Rovellasca,2009-07-15,https://www.fidal.it/atleta/SELLA-Francesco/dquRkpajbWk%3D,https://www.fidal.it/societa/POL--LIB--CERNUSCHESE/CO039
29.87,TRENTINI Sebastiano,1993,AM,U.S. QUERCIA TRENTINGRANA,10 su- 1,Saronno,2009-06-20,https://www.fidal.it/atleta/TRENTINI-Sebastiano/d6iRkpugaGg%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
29.82,CAPPELLAZZO Simone,1993,AM,TEAM 2000 TORINO,8 su- 1,Cuneo,2009-06-13,https://www.fidal.it/atleta/CAPPELLAZZO-Simone/dK6RlZaoaWg%3D,https://www.fidal.it/societa/TEAM-2000-TORINO/TO169
