prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
17.95,CAMMAROSANO Pantaleo,1992,AM,ASD ARCA ATL.AVERSA A.AVERSANO,14 fi- 1,Marano Di Napoli,2008-05-20,https://www.fidal.it/atleta/CAMMAROSANO-Pantaleo/gKiRlZKncWU%3D,https://www.fidal.it/societa/ASD-ARCA-ATL-AVERSA-A-AVERSANO/CE033
17.83,CALABRESE Emanuele,1991,AM,O.S.A. SARONNO LIB.,10 su- 1,Saronno,2008-07-12,https://www.fidal.it/atleta/CALABRESE-Emanuele/drKRkpOha2o%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
17.82,ADAMO Alessandro,1991,AM,ATL.SANGIORGESE TECNOLIFT R.R.,7 su- 1,San Benedetto Del Tronto,2008-05-31,https://www.fidal.it/atleta/ADAMO-Alessandro/e6iRk5Knams%3D,https://www.fidal.it/societa/ATL-SANGIORGESE-TECNOLIFT-R-R-/FM002
17.82,BARTOLOTTA Rodolfo,1992,AM,A.P.D. PARTENOPE ATL. LEGG.,6 fi- 1,Marano Di Napoli,2008-09-06,https://www.fidal.it/atleta/BARTOLOTTA-Rodolfo/gKiRlZKkaWM%3D,https://www.fidal.it/societa/A-P-D--PARTENOPE-ATL--LEGG-/NA069
17.81,COVINO Antonio,1992,AM,A.S.D. LIB. POL. AMAT. ATL. BN,8 fi- 1,Benevento,2008-04-12,https://www.fidal.it/atleta/COVINO-Antonio/gKqRkpKfbWg%3D,https://www.fidal.it/societa/A-S-D--LIB--POL--AMAT--ATL--BN/BN026
17.77,GRAZIANO Marco,1992,AM,S.S. VITTORIO ALFIERI ASTI,17 su- 1,Torino,2008-04-26,https://www.fidal.it/atleta/GRAZIANO-Marco/dKuRk5ajb2k%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
17.72,DI LEO Leandro,1992,AM,ATLETICA 2005,8 su- 1,Riccione,2008-06-14,https://www.fidal.it/atleta/DI-LEO-Leandro/faiRm5mocGQ%3D,https://www.fidal.it/societa/ATLETICA-2005/SI361
17.71,MECACCI Leonardo,1992,AM,ATLETICA 2005,14 su- 1,Spoleto,2008-06-21,https://www.fidal.it/atleta/MECACCI-Leonardo/faiSkpWjaGY%3D,https://www.fidal.it/societa/ATLETICA-2005/SI361
17.71,SOULIMKO Konstantin,1991,AM,SS SULCIS MAB SERVICE,3 su- 1,Cagliari,2008-10-18,https://www.fidal.it/atleta/SOULIMKO-Konstantin/iKiSmZWib2M%3D,https://www.fidal.it/societa/SS-SULCIS-MAB-SERVICE/CA129
17.68,MAESTRELLI Riccardo,1991,AM,CENTRO SCHUSTER,3 su- 1,Castelnovo Monti,2008-07-12,https://www.fidal.it/atleta/MAESTRELLI-Riccardo/dq2Rk5qfaWg%3D,https://www.fidal.it/societa/CENTRO-SCHUSTER/MI091
17.62,WIERER Dominik,1992,AM,C.S.S. LEONARDO DA VINCI,26 se- 2,Chiari,2008-06-28,https://www.fidal.it/atleta/WIERER-Dominik/iaiRkpincWo%3D,https://www.fidal.it/societa/C-S-S--LEONARDO-DA-VINCI/BZ071
17.58,CARDILE Marco,1991,AM,A.S. DIL. POL.MESSINA,6 su- 1,Reggio Calabria,2008-06-28,https://www.fidal.it/atleta/CARDILE-Marco/h6iRlpaia2Q%3D,https://www.fidal.it/societa/A-S--DIL--POL-MESSINA/ME099
17.38,DE MORI Pietro,1992,AM,ATL.LIB.'TONON' S.P.A VITTORIO,6 su- 1,Montebelluna,2008-03-15,https://www.fidal.it/atleta/DE-MORI-Pietro/eKyRkpejaGg%3D,https://www.fidal.it/societa/ATL-LIB--TONON-S-P-A-VITTORIO/TV347
17.34,DI MEO Stefano,1992,AM,ATLETICA GRAN SASSO SSD A R.L.,7 su- 1,Teramo,2008-10-19,https://www.fidal.it/atleta/DI-MEO-Stefano/gaiRk5aocGc%3D,https://www.fidal.it/societa/ATLETICA-GRAN-SASSO-SSD-A-R-L-/TE138
17.33,PAVAN Marco,1991,AM,U.S.ATL.QUINTO-MASTELLA,12 su- 1,Montebelluna,2008-07-09,https://www.fidal.it/atleta/PAVAN-Marco/eKyRkpWfb2k%3D,https://www.fidal.it/societa/U-S-ATL-QUINTO-MASTELLA/TV349
17.29,ROCCHIO Claudio,1991,AM,ATLETICA ISERNIA,13 fi- 1,Salerno,2008-04-26,https://www.fidal.it/atleta/ROCCHIO-Claudio/g6iRkpemcGc%3D,https://www.fidal.it/societa/ATLETICA-ISERNIA/IS010
17.19,FORTUNATO Michele,1992,AM,ATL. ADEN  EXPRIVIA MOLFETTA,3 su- 1,Bari,2008-10-25,https://www.fidal.it/atleta/FORTUNATO-Michele/hKiSmpehcGg%3D,https://www.fidal.it/societa/ATL--ADEN-EXPRIVIA-MOLFETTA/BA091
17.17,TONON Lorenzo,1992,AM,ATL.LIB.'TONON' S.P.A VITTORIO,7 su- 1,Montebelluna,2008-03-15,https://www.fidal.it/atleta/TONON-Lorenzo/eKyRkpakcWY%3D,https://www.fidal.it/societa/ATL-LIB--TONON-S-P-A-VITTORIO/TV347
16.95,SCIBELLI Simone,1992,AM,ACSI CAMPIDOGLIO PALATINO,5 su- 1,Rieti,2008-01-26,https://www.fidal.it/atleta/SCIBELLI-Simone/f6iRmZancWg%3D,https://www.fidal.it/societa/ACSI-CAMPIDOGLIO-PALATINO/RM046
16.95,TESTA Angelo,1991,AM,GRUPPO SPORTIVO VIRTUS,11 fi- 1,Napoli,2008-05-03,https://www.fidal.it/atleta/TESTA-Angelo/g6iRkpifaGY%3D,https://www.fidal.it/societa/GRUPPO-SPORTIVO-VIRTUS/CB005
16.46,GHILOTTI Andrea,1991,AM,CENTRO OLIMPIA PIATEDA,2 se- 1,Chiuro,2008-05-10,https://www.fidal.it/atleta/GHILOTTI-Andrea/dqiSl5embWU%3D,https://www.fidal.it/societa/CENTRO-OLIMPIA-PIATEDA/SO585
16.31,MORO Jacopo,1992,AM,SEZ. ATL. ORATORIO CORNAREDO,19 su- 1,Besana Brianza,2008-04-12,https://www.fidal.it/atleta/MORO-Jacopo/dq2Rk5aicGw%3D,https://www.fidal.it/societa/SEZ--ATL--ORATORIO-CORNAREDO/MI093
16.25,GUGLINI Andrea,1991,AM,ATL. ROMA ACQUACETOSA,10 su- 1,Viterbo,2008-05-24,https://www.fidal.it/atleta/GUGLINI-Andrea/f6yRkpOnb2s%3D,https://www.fidal.it/societa/ATL--ROMA-ACQUACETOSA/RM161
16.1,SPADAVECCHIA Massimo,1992,AM,ATL. IMOLA SACMI AVIS,6 su- 1,Ferrara,2008-06-14,https://www.fidal.it/atleta/SPADAVECCHIA-Massimo/eqiRlZSncWg%3D,https://www.fidal.it/societa/ATL--IMOLA-SACMI-AVIS/BO014
16.03,PACIELLO Stefano,1992,AM,ATL. ALESSANDRIA,15 su- 1,Alessandria,2008-05-01,https://www.fidal.it/atleta/PACIELLO-Stefano/dKmRk5ikbmo%3D,https://www.fidal.it/societa/ATL--ALESSANDRIA/AL001
15.94,DATA Stefano,1992,AM,SISPORT FIAT,18 su- 1,Torino,2008-04-26,https://www.fidal.it/atleta/DATA-Stefano/dK6RlJilaGw%3D,https://www.fidal.it/societa/SISPORT-FIAT/TO002
15.9,ELLI Riccardo,1992,AM,G.S.A. BRUGHERIO,16 su- 1,Clusone,2008-03-30,https://www.fidal.it/atleta/ELLI-Riccardo/dq2Rk5aha2k%3D,https://www.fidal.it/societa/G-S-A--BRUGHERIO/MI116
15.85,BASTIANI Simone,1992,AM,ASA ASCOLI PICENO,3 se- 1,Ascoli Piceno,2008-10-25,https://www.fidal.it/atleta/BASTIANI-Simone/e6iRk5miaWg%3D,https://www.fidal.it/societa/ASA-ASCOLI-PICENO/AP005
15.83,CANGIALOSI Matteo,1991,AM,PROSPORT ATL. FIRENZE,10 su- 1,Firenze,2008-06-14,https://www.fidal.it/atleta/CANGIALOSI-Matteo/faiRm5mlaGw%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
15.74,MITI Filippo,1992,AM,EDERA ATL. FORLI,15 su- 1,Forli,2008-04-26,https://www.fidal.it/atleta/MITI-Filippo/eqiRlZanbGU%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
15.71,COLFERAI Andrea,1991,AM,IDEALDOOR LIBERTAS S. BIAGIO,13 su- 1,Montebelluna,2008-07-09,https://www.fidal.it/atleta/COLFERAI-Andrea/eKyRkpilaGk%3D,https://www.fidal.it/societa/IDEALDOOR-LIBERTAS-S--BIAGIO/TV352
15.68,BASI Raoul,1992,AM,FIAMME GIALLE G. SIMONI,9 su- 1,Latina,2008-05-03,https://www.fidal.it/atleta/BASI-Raoul/f6iRl5ulbGo%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
15.59,SENZANI Lorenzo,1992,AM,ATLETICA RAVENNA,5 se- 1,Faenza,2008-04-29,https://www.fidal.it/atleta/SENZANI-Lorenzo/eqAAARkpKgamw%3D,https://www.fidal.it/societa/ATLETICA-RAVENNA/RA095
15.46,ZAVARISE Tommaso,1992,AM,ATLETICA PEDEROBBA,8 su- 1,Montebelluna,2008-03-15,https://www.fidal.it/atleta/ZAVARISE-Tommaso/eKyRkpahbWQ%3D,https://www.fidal.it/societa/ATLETICA-PEDEROBBA/TV381
15.36,LOMBARDO Davide,1992,AM,ATLETICA GALLIATE,9 se- 1,Vercelli,2008-05-11,https://www.fidal.it/atleta/LOMBARDO-Davide/dK2Rk5inb2c%3D,https://www.fidal.it/societa/ATLETICA-GALLIATE/NO048
15.31,GAMBI Giacomo,1991,AM,ATL. IMOLA SACMI AVIS,16 su- 1,Forli,2008-04-26,https://www.fidal.it/atleta/GAMBI-Giacomo/eqiRlZahbmM%3D,https://www.fidal.it/societa/ATL--IMOLA-SACMI-AVIS/BO014
15.29,MINELLA Mattia,1992,AM,ATLETICA GALLIATE,13 su- 1,Alessandria,2008-09-20,https://www.fidal.it/atleta/MINELLA-Mattia/dK2Rk5mgb2U%3D,https://www.fidal.it/societa/ATLETICA-GALLIATE/NO048
15.19,AIMI Leonardo,1991,AM,ATL. IMOLA SACMI AVIS,17 su- 1,Forli,2008-04-26,https://www.fidal.it/atleta/AIMI-Leonardo/eqiRlZqla2c%3D,https://www.fidal.it/societa/ATL--IMOLA-SACMI-AVIS/BO014
15.13,FORTUNATO Michele,1992,AM,ATL. ADEN  EXPRIVIA MOLFETTA,1 su- 1,Bari,2008-05-10,https://www.fidal.it/atleta/FORTUNATO-Michele/hKiSmpehcGg%3D,https://www.fidal.it/societa/ATL--ADEN-EXPRIVIA-MOLFETTA/BA091
15.01,VASSALLI Emanuele,1992,AM,ATL. BONDENO,10 su- 1,Modena,2008-04-25,https://www.fidal.it/atleta/VASSALLI-Emanuele/eqiRlZOmcGc%3D,https://www.fidal.it/societa/ATL--BONDENO/FE025
