prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
23.22,VITALE Matteo,1990,JM,O.S.A. SARONNO LIB.,5 su- 1,Besana Brianza,2008-04-12,https://www.fidal.it/atleta/VITALE-Matteo/dq2Rk5Klbmg%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
23.21,MANCONI Lorenzo,1990,JM,UNIVERSALE ALBA DOCILIA,2 su- 1,Vado Ligure,2008-06-20,https://www.fidal.it/atleta/MANCONI-Lorenzo/daiRk5ala2s%3D,https://www.fidal.it/societa/UNIVERSALE-ALBA-DOCILIA/SV037
23.15,PASSERI Simone,1992,AM,A.S.ATHLON BASTIA,3 su- 1,Bastia Umbra,2008-01-27,https://www.fidal.it/atleta/PASSERI-Simone/fqiRk5qoaGc%3D,https://www.fidal.it/societa/A-S-ATHLON-BASTIA/PG003
23.11,AIRALE Marco,1990,JM,ATLETICA CANAVESANA,2 su- 1,Torino,2008-04-27,https://www.fidal.it/atleta/AIRALE-Marco/dK6RlJWfams%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
23.09,PANIZZA Giacomo,1989,JM,ATL. LECCO-COLOMBO COSTRUZ.,11 su- 1,Cosenza,2008-10-11,https://www.fidal.it/atleta/PANIZZA-Giacomo/dquRkpKgbWM%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
22.93,FRIGERIO Gabriele,1991,AM,ATL. LECCO-COLOMBO COSTRUZ.,12 su- 1,Milano,2008-02-10,https://www.fidal.it/atleta/FRIGERIO-Gabriele/dquRkpWocWg%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
22.86,MANCONI Lorenzo,1990,JM,UNIVERSALE ALBA DOCILIA,8 su- 1,Genova,2008-02-09,https://www.fidal.it/atleta/MANCONI-Lorenzo/daiRk5ala2s%3D,https://www.fidal.it/societa/UNIVERSALE-ALBA-DOCILIA/SV037
22.80,CATINI Francesco,1988,PM,SPORT ATL. FERMO,7 se- 1,Fermo,2008-07-15,https://www.fidal.it/atleta/CATINI-Francesco/e6iRkpmoaWU%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
22.79,AGNELLI Gabriele,1992,AM,ATL. ERBA,7 se- 1,Milano,2008-02-03,https://www.fidal.it/atleta/AGNELLI-Gabriele/dquRkpWobmc%3D,https://www.fidal.it/societa/ATL--ERBA/CO010
22.77,GIGLI Lorenzo,1990,JM,S.A.F. BOLZANO,4 su- 1,Udine,2008-05-11,https://www.fidal.it/atleta/GIGLI-Lorenzo/iaiRkpeobWg%3D,https://www.fidal.it/societa/S-A-F--BOLZANO/BZ018
22.68,GRENZI Olindo giuseppe,1989,JM,AS ATLETICA SAGITTARIUS,3 su- 1,Reggio Calabria,2008-06-28,https://www.fidal.it/atleta/GRENZI-Olindo-giuseppe/hquRkpKhbmk%3D,https://www.fidal.it/societa/AS-ATLETICA-SAGITTARIUS/RC325
22.66,LINZA Giuseppe,1990,JM,ARCOBALENO CASTROVILLARI,4 su- 1,Reggio Calabria,2008-02-02,https://www.fidal.it/atleta/LINZA-Giuseppe/hqiRk5iocGY%3D,https://www.fidal.it/societa/ARCOBALENO-CASTROVILLARI/CS350
22.65,GIUDICI Davide,1990,JM,U.S. S.VITTORE O. 1906,5 su- 1,Rovellasca,2008-07-09,https://www.fidal.it/atleta/GIUDICI-Davide/dq2Rk5imamk%3D,https://www.fidal.it/societa/U-S--S-VITTORE-O--1906/MI215
22.64,BERDINI Massimo,1988,PM,ATL.SANGIORGESE TECNOLIFT R.R.,8 se- 1,Fermo,2008-07-15,https://www.fidal.it/atleta/BERDINI-Massimo/e6iRk5WoamU%3D,https://www.fidal.it/societa/ATL-SANGIORGESE-TECNOLIFT-R-R-/FM002
22.59,LOMBARDI Marco,1992,AM,ATL. VIRTUS  CR LUCCA,12 su- 1,Lucca,2008-02-10,https://www.fidal.it/atleta/LOMBARDI-Marco/faiSkpihb2s%3D,https://www.fidal.it/societa/ATL--VIRTUS-CR-LUCCA/LU100
22.47,AIRALE Marco,1990,JM,ATLETICA CANAVESANA,2 se- 1,Giaveno,2008-09-27,https://www.fidal.it/atleta/AIRALE-Marco/dK6RlJWfams%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
22.45,FICHERA Nunzio,1992,AM,A.S. DIL. CATANIA 2000,2 su- 1,Catania,2008-02-02,https://www.fidal.it/atleta/FICHERA-Nunzio/h6iRlpOnamo%3D,https://www.fidal.it/societa/A-S--DIL--CATANIA-2000/CT101
22.24,DE MICCO Luigi,1990,JM,A.S.D. USA S.CLUB AVEZZANO,2 se- 1,Teramo,2008-10-19,https://www.fidal.it/atleta/DE-MICCO-Luigi/gaiRk5OgcGo%3D,https://www.fidal.it/societa/A-S-D--USA-S-CLUB-AVEZZANO/AQ005
22.16,LAZZARI Edoardo,1990,JM,A.S.ATHLON BASTIA,2 su- 1,Bastia Umbra,2008-05-11,https://www.fidal.it/atleta/LAZZARI-Edoardo/fqiRk5WlcWs%3D,https://www.fidal.it/societa/A-S-ATHLON-BASTIA/PG003
22.14,PANATO Alessandro,1989,JM,ATL.  CENTO TORRI PAVIA,17 su- 1,Latina,2008-05-31,https://www.fidal.it/atleta/PANATO-Alessandro/dq2RkpSicWQ%3D,https://www.fidal.it/societa/ATL--CENTO-TORRI-PAVIA/PV110
21.99,AIRALE Marco,1990,JM,ATLETICA CANAVESANA,3 fi- 1,Torino,2008-04-06,https://www.fidal.it/atleta/AIRALE-Marco/dK6RlJWfams%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
21.94,BUCCI Matteo,1991,AM,A.S.D. ATLETICASPEZIA CARISPE,9 su- 1,Genova,2008-02-09,https://www.fidal.it/atleta/BUCCI-Matteo/daiUlpijcWY%3D,https://www.fidal.it/societa/A-S-D--ATLETICASPEZIA-CARISPE/SP573
21.88,MALMUSI Andrea,1988,PM,CASA MODENA ATLETICA,8 su- 1,Modena,2008-05-27,https://www.fidal.it/atleta/MALMUSI-Andrea/eqiRlZKocWM%3D,https://www.fidal.it/societa/CASA-MODENA-ATLETICA/MO435
21.77,TETTO Paolo,1989,JM,ASI ATL.MINNITI,4 su- 1,Reggio Calabria,2008-01-19,https://www.fidal.it/atleta/TETTO-Paolo/hqiRk5KlbWk%3D,https://www.fidal.it/societa/ASI-ATL-MINNITI/RC033
