prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
4.30,VIANELLO Stefano,1995,AM,ATLETICA MONZA,6 su- 1,Saronno,2012-01-28,https://www.fidal.it/atleta/VIANELLO-Stefano/dq2RlJSgcGQ%3D,https://www.fidal.it/societa/ATLETICA-MONZA/MI710
4.30,DE MARCO Michele,1993,JM,CUS FOGGIA,7 se- 1,Fermo,2012-01-28,https://www.fidal.it/atleta/DE-MARCO-Michele/hKiSmpOmbWo%3D,https://www.fidal.it/societa/CUS-FOGGIA/FG271
4.30,MARSI Federico,1992,PM,ATLETICA LIVORNO,1 su- 1,Firenze,2012-02-14,https://www.fidal.it/atleta/MARSI-Federico/faiRm5ijbWg%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
4.30,SPILLER Luigi,1994,JM,FIAMME GIALLE G. SIMONI,6 su- 1,Ancona,2012-02-18,https://www.fidal.it/atleta/SPILLER-Luigi/f6yRkpKlbGY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
4.30,FLEMAC Matteo,1993,JM,ATLETICA GRAN SASSO SSD A R.L.,7 su- 1,Ancona,2012-02-18,https://www.fidal.it/atleta/FLEMAC-Matteo/gaiRk5iibmw%3D,https://www.fidal.it/societa/ATLETICA-GRAN-SASSO-SSD-A-R-L-/TE138
4.30,VIANELLO Stefano,1995,AM,ATLETICA MONZA,1 su- 1,Ancona,2012-02-19,https://www.fidal.it/atleta/VIANELLO-Stefano/dq2RlJSgcGQ%3D,https://www.fidal.it/societa/ATLETICA-MONZA/MI710
4.30,VITA Michele,1988,SM,CUS PISA ATLETICA CASCINA,2 su- 1,Firenze,2012-02-21,https://www.fidal.it/atleta/VITA-Michele/faiRlJiobGw%3D,https://www.fidal.it/societa/CUS-PISA-ATLETICA-CASCINA/PI071
4.30,PROCOLI Marco,1996,AM,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Roma,2012-03-03,https://www.fidal.it/atleta/PROCOLI-Marco/f6iRmJajaGg%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
4.20,CAPOCCIA Luca,1981,SM,U.S. QUERCIA TRENTINGRANA,1 su- 1,Ancona,2012-01-15,https://www.fidal.it/atleta/CAPOCCIA-Luca/fqiRkpiga2o%3D,https://www.fidal.it/societa/U-S--QUERCIA-TRENTINGRANA/TN109
4.20,KHALIFI Elamjad,1991,PM,A.S. LA FRATELLANZA 1874,6 su- 1,Modena,2012-01-15,https://www.fidal.it/atleta/KHALIFI-Elamjad/eqiRlZelb2M%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
